genesymbol	geneset
COMPLEX:RND1	PTEN_DN.V2_UP
COMPLEX:RND1	EGFR_UP.V1_UP
COMPLEX:HMGCL	GCNP_SHH_UP_EARLY.V1_UP
COMPLEX:CAMTA1	PTEN_DN.V1_UP
COMPLEX:UBE2G2	RB_P107_DN.V1_DN
COMPLEX:IMPA2	KRAS.600.LUNG.BREAST_UP.V1_DN
COMPLEX:IMPA2	RAF_UP.V1_UP
COMPLEX:IMPA2	CAHOY_ASTROCYTIC
COMPLEX:IMPA2	KRAS.600_UP.V1_DN
COMPLEX:SULT1A1	PDGF_ERK_DN.V1_DN
COMPLEX:IDO1	PRC1_BMI_UP.V1_UP
COMPLEX:IDO1	EGFR_UP.V1_UP
COMPLEX:CLIC4	NRL_DN.V1_DN
COMPLEX:CLIC4	GCNP_SHH_UP_LATE.V1_UP
COMPLEX:CLIC4	CRX_NRL_DN.V1_DN
COMPLEX:CLIC4	MTOR_UP.N4.V1_UP
COMPLEX:FCN1	ATM_DN.V1_DN
COMPLEX:FCN1	NOTCH_DN.V1_DN
COMPLEX:SH3GL2	LEF1_UP.V1_DN
COMPLEX:NF1	P53_DN.V2_UP
COMPLEX:NF1	TBK1.DF_DN
COMPLEX:NF1	WNT_UP.V1_UP
COMPLEX:HEY1	WNT_UP.V1_DN
COMPLEX:HEY1	KRAS.300_UP.V1_UP
COMPLEX:HEY1	KRAS.50_UP.V1_UP
COMPLEX:HEY1	ERBB2_UP.V1_UP
COMPLEX:HEY1	E2F3_UP.V1_UP
COMPLEX:HEY1	KRAS.KIDNEY_UP.V1_UP
COMPLEX:HEY1	ESC_V6.5_UP_LATE.V1_UP
COMPLEX:HEY1	RPS14_DN.V1_UP
COMPLEX:HEY1	KRAS.600_UP.V1_UP
COMPLEX:HEY1	ESC_J1_UP_EARLY.V1_UP
COMPLEX:HEY1	YAP1_DN
COMPLEX:MDH2	EIF4E_UP
COMPLEX:MDH2	CAMP_UP.V1_UP
COMPLEX:SLC3A2	PDGF_ERK_DN.V1_DN
COMPLEX:SLC3A2	BCAT_GDS748_UP
COMPLEX:SLC3A2	MTOR_UP.N4.V1_UP
COMPLEX:CBLB	MEK_UP.V1_UP
COMPLEX:CBLB	EGFR_UP.V1_UP
COMPLEX:SMG6	NFE2L2.V2
COMPLEX:SMG6	VEGF_A_UP.V1_UP
COMPLEX:SMG6	PGF_UP.V1_DN
COMPLEX:RRAD	CAMP_UP.V1_DN
COMPLEX:RRAD	NOTCH_DN.V1_UP
COMPLEX:RRAD	KRAS.DF.V1_UP
COMPLEX:RRAD	KRAS.50_UP.V1_DN
COMPLEX:RRAD	KRAS.300_UP.V1_DN
COMPLEX:RRAD	KRAS.600_UP.V1_DN
COMPLEX:RRAD	KRAS.PROSTATE_UP.V1_DN
COMPLEX:RRAD	TGFB_UP.V1_UP
COMPLEX:RRAD	JNK_DN.V1_UP
COMPLEX:RRAD	SNF5_DN.V1_DN
COMPLEX:NUDT5	RB_DN.V1_UP
COMPLEX:DAO	CYCLIN_D1_KE_.V1_DN
COMPLEX:PDK4	MEK_UP.V1_UP
COMPLEX:PDK4	EIF4E_DN
COMPLEX:PDK4	PKCA_DN.V1_UP
COMPLEX:PDK4	ESC_J1_UP_EARLY.V1_UP
COMPLEX:PDK4	KRAS.PROSTATE_UP.V1_UP
COMPLEX:COL4A3BP	BMI1_DN.V1_DN
COMPLEX:COL4A3BP	EIF4E_DN
COMPLEX:NCAM1	AKT_UP.V1_DN
COMPLEX:NCAM1	KRAS.600.LUNG.BREAST_UP.V1_UP
COMPLEX:NCAM1	MTOR_UP.V1_DN
COMPLEX:NCAM1	PGF_UP.V1_DN
COMPLEX:NAMPT	STK33_NOMO_UP
COMPLEX:NAMPT	STK33_SKM_UP
COMPLEX:NAMPT	P53_DN.V1_DN
COMPLEX:NAMPT	STK33_UP
COMPLEX:RAB6B	ESC_J1_UP_LATE.V1_UP
COMPLEX:RAB6B	JNK_DN.V1_DN
COMPLEX:RAB6B	KRAS.DF.V1_DN
COMPLEX:RAB6B	IL15_UP.V1_DN
COMPLEX:CHEK1	E2F1_UP.V1_UP
COMPLEX:CHEK1	GCNP_SHH_UP_EARLY.V1_UP
COMPLEX:CHEK1	PRC2_SUZ12_UP.V1_DN
COMPLEX:CHEK1	GCNP_SHH_UP_LATE.V1_UP
COMPLEX:LGALS9	KRAS.LUNG.BREAST_UP.V1_DN
COMPLEX:LGALS9	GCNP_SHH_UP_EARLY.V1_DN
COMPLEX:LGALS9	BRCA1_DN.V1_UP
COMPLEX:LGALS9	KRAS.600_UP.V1_DN
COMPLEX:LGALS9	KRAS.600.LUNG.BREAST_UP.V1_DN
COMPLEX:LGALS9	CTIP_DN.V1_UP
COMPLEX:LGALS9	RB_DN.V1_DN
COMPLEX:PGLYRP4	PRC1_BMI_UP.V1_UP
COMPLEX:PGLYRP4	CTIP_DN.V1_UP
COMPLEX:PGLYRP4	IL15_UP.V1_DN
COMPLEX:PGLYRP4	KRAS.DF.V1_DN
COMPLEX:UMPS	CYCLIN_D1_UP.V1_DN
COMPLEX:UMPS	CSR_LATE_UP.V1_UP
COMPLEX:DICER1	HOXA9_DN.V1_UP
COMPLEX:DICER1	TBK1.DF_DN
COMPLEX:APPL1	RB_P130_DN.V1_DN
COMPLEX:APPL1	TBK1.DF_DN
COMPLEX:DIRAS2	KRAS.600_UP.V1_UP
COMPLEX:DIRAS2	IL21_UP.V1_DN
COMPLEX:RRAS2	P53_DN.V1_UP
COMPLEX:RRAS2	RAF_UP.V1_UP
COMPLEX:PPIC	PDGF_ERK_DN.V1_UP
COMPLEX:ROCK1	PRC2_SUZ12_UP.V1_DN
COMPLEX:ROCK1	JNK_DN.V1_UP
COMPLEX:UCHL1	PTEN_DN.V1_UP
COMPLEX:UCHL1	NFE2L2.V2
COMPLEX:UCHL1	KRAS.DF.V1_DN
COMPLEX:UCHL1	P53_DN.V1_UP
COMPLEX:UCHL1	SNF5_DN.V1_DN
COMPLEX:GLTP	LTE2_UP.V1_UP
COMPLEX:BACE2	MEK_UP.V1_UP
COMPLEX:BACE2	AKT_UP.V1_UP
COMPLEX:BACE2	STK33_DN
COMPLEX:BACE2	ERBB2_UP.V1_UP
COMPLEX:BACE2	STK33_SKM_DN
COMPLEX:BACE2	RAF_UP.V1_UP
COMPLEX:BACE2	LTE2_UP.V1_UP
COMPLEX:BACE2	AKT_UP_MTOR_DN.V1_UP
COMPLEX:BACE2	EGFR_UP.V1_UP
COMPLEX:BACE2	STK33_NOMO_DN
COMPLEX:NTMT1	GCNP_SHH_UP_LATE.V1_UP
COMPLEX:TRPV2	PKCA_DN.V1_DN
COMPLEX:TRPV2	RB_P107_DN.V1_UP
COMPLEX:TRPV2	LEF1_UP.V1_UP
COMPLEX:RGS3	TBK1.DF_UP
COMPLEX:RGS3	IL15_UP.V1_UP
COMPLEX:RGS3	EIF4E_UP
COMPLEX:RGS3	IL2_UP.V1_UP
COMPLEX:RGS3	VEGF_A_UP.V1_UP
COMPLEX:RGS3	CYCLIN_D1_KE_.V1_UP
COMPLEX:BPTF	TBK1.DF_DN
COMPLEX:ECI2	LTE2_UP.V1_UP
COMPLEX:FABP1	JAK2_DN.V1_UP
COMPLEX:RAB27B	LEF1_UP.V1_DN
COMPLEX:RAB27B	CRX_NRL_DN.V1_DN
COMPLEX:RAB27B	STK33_SKM_DN
COMPLEX:CYP2D6	P53_DN.V2_UP
COMPLEX:CYP2D6	E2F1_UP.V1_DN
COMPLEX:CYP2D6	PKCA_DN.V1_UP
COMPLEX:UHRF1	SRC_UP.V1_DN
COMPLEX:UHRF1	CSR_LATE_UP.V1_UP
COMPLEX:UHRF1	MTOR_UP.V1_UP
COMPLEX:FTL	NFE2L2.V2
COMPLEX:BIN1	CYCLIN_D1_UP.V1_UP
COMPLEX:BIN1	RELA_DN.V1_UP
COMPLEX:TULP1	PTEN_DN.V2_DN
COMPLEX:TULP1	JNK_DN.V1_DN
COMPLEX:TULP1	CTIP_DN.V1_UP
COMPLEX:MPDZ	RAF_UP.V1_DN
COMPLEX:MPDZ	GCNP_SHH_UP_EARLY.V1_UP
COMPLEX:MPDZ	JAK2_DN.V1_DN
COMPLEX:MPDZ	EGFR_UP.V1_DN
COMPLEX:MPDZ	PRC2_EED_UP.V1_UP
COMPLEX:MPDZ	MEK_UP.V1_DN
COMPLEX:MPDZ	TBK1.DF_DN
COMPLEX:MPDZ	ERBB2_UP.V1_DN
COMPLEX:MPDZ	IL21_UP.V1_DN
COMPLEX:CNOT9	P53_DN.V2_UP
COMPLEX:RBKS	GCNP_SHH_UP_LATE.V1_DN
COMPLEX:AKR1C4	NFE2L2.V2
COMPLEX:MYH7	KRAS.BREAST_UP.V1_DN
COMPLEX:MYH7	KRAS.600.LUNG.BREAST_UP.V1_DN
COMPLEX:USP5	RPS14_DN.V1_DN
COMPLEX:POLG2	PDGF_ERK_DN.V1_DN
COMPLEX:POLG2	CRX_NRL_DN.V1_UP
COMPLEX:POLG2	NRL_DN.V1_UP
COMPLEX:POLG2	CRX_DN.V1_UP
COMPLEX:PTPRO	PRC2_SUZ12_UP.V1_DN
COMPLEX:PTPRO	STK33_SKM_UP
COMPLEX:PTPRO	IL21_UP.V1_UP
COMPLEX:PTPRO	WNT_UP.V1_UP
COMPLEX:PTPRO	JAK2_DN.V1_UP
COMPLEX:PTPRO	RPS14_DN.V1_UP
COMPLEX:PTPRO	STK33_UP
COMPLEX:PTPRO	PRC1_BMI_UP.V1_DN
COMPLEX:PTPRO	STK33_NOMO_UP
COMPLEX:DUSP5	PDGF_UP.V1_UP
COMPLEX:DUSP5	EGFR_UP.V1_UP
COMPLEX:DUSP5	STK33_NOMO_UP
COMPLEX:DUSP5	STK33_SKM_UP
COMPLEX:DUSP5	TBK1.DF_UP
COMPLEX:DUSP5	CYCLIN_D1_KE_.V1_UP
COMPLEX:DUSP5	STK33_UP
COMPLEX:PHGDH	NFE2L2.V2
COMPLEX:PHGDH	MTOR_UP.N4.V1_UP
COMPLEX:PHGDH	CORDENONSI_YAP_CONSERVED_SIGNATURE
COMPLEX:CRYGD	KRAS.300_UP.V1_DN
COMPLEX:CRYGD	KRAS.600_UP.V1_DN
COMPLEX:CRYGD	KRAS.PROSTATE_UP.V1_DN
COMPLEX:CRYGD	KRAS.BREAST_UP.V1_DN
COMPLEX:CRYGD	BRCA1_DN.V1_UP
COMPLEX:CRYGD	KRAS.50_UP.V1_DN
COMPLEX:CRYGD	VEGF_A_UP.V1_UP
COMPLEX:WDR5	PKCA_DN.V1_DN
COMPLEX:EIF4A1	CSR_EARLY_UP.V1_UP
COMPLEX:SAR1A	GLI1_UP.V1_UP
COMPLEX:SAR1A	HOXA9_DN.V1_DN
COMPLEX:RHOC	STK33_SKM_UP
COMPLEX:RHOC	STK33_UP
COMPLEX:HEXIM1	ATF2_UP.V1_DN
COMPLEX:DIRAS1	NRL_DN.V1_UP
COMPLEX:HIBADH	JAK2_DN.V1_DN
COMPLEX:HIBADH	CTIP_DN.V1_DN
COMPLEX:KDM4A	TBK1.DF_DN
COMPLEX:KDM4A	RAPA_EARLY_UP.V1_DN
COMPLEX:GSR	NFE2L2.V2
COMPLEX:GSR	ATF2_UP.V1_DN
COMPLEX:GSR	IL21_UP.V1_DN
COMPLEX:GP6	KRAS.600.LUNG.BREAST_UP.V1_DN
COMPLEX:GP6	KRAS.BREAST_UP.V1_DN
COMPLEX:CEACAM1	KRAS.BREAST_UP.V1_UP
COMPLEX:CEACAM1	WNT_UP.V1_DN
COMPLEX:CEACAM1	KRAS.300_UP.V1_UP
COMPLEX:CEACAM1	ESC_V6.5_UP_EARLY.V1_DN
COMPLEX:CEACAM1	KRAS.600_UP.V1_UP
COMPLEX:CEACAM1	ESC_J1_UP_EARLY.V1_UP
COMPLEX:CEACAM1	AKT_UP_MTOR_DN.V1_UP
COMPLEX:PIP4K2C	CRX_NRL_DN.V1_UP
COMPLEX:PIP4K2C	TBK1.DF_UP
COMPLEX:RXRG	BMI1_DN.V1_DN
COMPLEX:RXRG	NRL_DN.V1_DN
COMPLEX:RXRG	CRX_NRL_DN.V1_DN
COMPLEX:RXRG	ALK_DN.V1_DN
COMPLEX:RXRG	CRX_DN.V1_DN
COMPLEX:RXRG	CYCLIN_D1_KE_.V1_DN
COMPLEX:RXRG	CYCLIN_D1_UP.V1_DN
COMPLEX:PCK1	RPS14_DN.V1_DN
COMPLEX:PCK1	CYCLIN_D1_KE_.V1_DN
COMPLEX:PCK1	CYCLIN_D1_UP.V1_DN
COMPLEX:PCK1	PKCA_DN.V1_UP
COMPLEX:PCK1	PRC1_BMI_UP.V1_DN
COMPLEX:EGFR	P53_DN.V1_UP
COMPLEX:EGFR	EGFR_UP.V1_UP
COMPLEX:EGFR	RAF_UP.V1_UP
COMPLEX:DPYSL2	KRAS.DF.V1_UP
COMPLEX:DPYSL2	LTE2_UP.V1_UP
COMPLEX:METTL16	PRC2_EZH2_UP.V1_DN
COMPLEX:METTL16	HOXA9_DN.V1_DN
COMPLEX:PRPS1	SNF5_DN.V1_UP
COMPLEX:PRPS1	ERBB2_UP.V1_UP
COMPLEX:PRPS1	RAF_UP.V1_UP
COMPLEX:PRPS1	LEF1_UP.V1_UP
COMPLEX:PRPS1	LTE2_UP.V1_UP
COMPLEX:BMI1_RNF2	PRC1_BMI_UP.V1_DN
COMPLEX:TPMT	PKCA_DN.V1_UP
COMPLEX:TPMT	RELA_DN.V1_UP
COMPLEX:FCER2	HOXA9_DN.V1_UP
COMPLEX:FCER2	CYCLIN_D1_KE_.V1_DN
COMPLEX:PTPRG	KRAS.DF.V1_UP
COMPLEX:PTPRG	RPS14_DN.V1_UP
COMPLEX:PTPRG	DCA_UP.V1_DN
COMPLEX:INSL3	P53_DN.V2_UP
COMPLEX:INSL3	DCA_UP.V1_UP
COMPLEX:INSL3	CTIP_DN.V1_DN
COMPLEX:PDIA3	NRL_DN.V1_DN
COMPLEX:PDIA3	PDGF_ERK_DN.V1_UP
COMPLEX:PDIA3	CAMP_UP.V1_UP
COMPLEX:PDIA3	CRX_NRL_DN.V1_DN
COMPLEX:HDAC4	HOXA9_DN.V1_UP
COMPLEX:HDAC4	PDGF_UP.V1_UP
COMPLEX:HNF1B	ESC_V6.5_UP_LATE.V1_UP
COMPLEX:HNF1B	ESC_J1_UP_LATE.V1_UP
COMPLEX:HNF1B	LEF1_UP.V1_DN
COMPLEX:HNF1B	JNK_DN.V1_UP
COMPLEX:TARBP1	CAMP_UP.V1_DN
COMPLEX:CD247	PRC2_SUZ12_UP.V1_DN
COMPLEX:CD247	KRAS.AMP.LUNG_UP.V1_UP
COMPLEX:CD247	RELA_DN.V1_DN
COMPLEX:CD247	KRAS.LUNG_UP.V1_UP
COMPLEX:CD247	KRAS.600.LUNG.BREAST_UP.V1_UP
COMPLEX:CD247	P53_DN.V1_DN
COMPLEX:CD247	KRAS.LUNG.BREAST_UP.V1_UP
COMPLEX:MARK1	PRC2_SUZ12_UP.V1_DN
COMPLEX:PDE9A	MTOR_UP.V1_DN
COMPLEX:PDE9A	AKT_UP.V1_DN
COMPLEX:DLG2	VEGF_A_UP.V1_UP
COMPLEX:CTDSPL	ESC_V6.5_UP_LATE.V1_UP
COMPLEX:CD8A	ATF2_UP.V1_UP
COMPLEX:CD8A	ATF2_S_UP.V1_UP
COMPLEX:CD8A	ATM_DN.V1_UP
COMPLEX:INSR	IL2_UP.V1_UP
COMPLEX:INSR	BRCA1_DN.V1_DN
COMPLEX:INSR	CTIP_DN.V1_UP
COMPLEX:GLRX2	MTOR_UP.N4.V1_UP
COMPLEX:RAB43	E2F3_UP.V1_DN
COMPLEX:ARNT	CYCLIN_D1_KE_.V1_DN
COMPLEX:ARNT	CYCLIN_D1_UP.V1_DN
COMPLEX:MKNK1	NRL_DN.V1_UP
COMPLEX:EIF4A3	CSR_EARLY_UP.V1_UP
COMPLEX:EIF4A3	EIF4E_UP
COMPLEX:DLG3	TBK1.DF_UP
COMPLEX:PTPRN	IL21_UP.V1_UP
COMPLEX:ASPA	CSR_EARLY_UP.V1_DN
COMPLEX:ASPA	BRCA1_DN.V1_DN
COMPLEX:ASPA	CTIP_DN.V1_UP
COMPLEX:ASPA	KRAS.KIDNEY_UP.V1_UP
COMPLEX:ASPA	IL2_UP.V1_UP
COMPLEX:GGCT	ESC_V6.5_UP_LATE.V1_DN
COMPLEX:IDI1	AKT_UP.V1_UP
COMPLEX:IDI1	RB_P130_DN.V1_DN
COMPLEX:IDI1	MTOR_UP.V1_UP
COMPLEX:IDI1	CSR_LATE_UP.V1_DN
COMPLEX:MAPK6	VEGF_A_UP.V1_DN
COMPLEX:MAPK6	PGF_UP.V1_UP
COMPLEX:MAPK6	PDGF_UP.V1_UP
COMPLEX:UEVLD	STK33_NOMO_UP
COMPLEX:NT5C	E2F3_UP.V1_DN
COMPLEX:PANK1	CAHOY_ASTROCYTIC
COMPLEX:PANK1	RB_P107_DN.V1_DN
COMPLEX:PANK3	MTOR_UP.N4.V1_UP
COMPLEX:PANK3	TBK1.DF_DN
COMPLEX:CRYM	NOTCH_DN.V1_UP
COMPLEX:CRYM	CAHOY_OLIGODENDROCUTIC
COMPLEX:CRYM	JNK_DN.V1_DN
COMPLEX:CRYM	BCAT.100_UP.V1_UP
COMPLEX:CRYM	KRAS.KIDNEY_UP.V1_UP
COMPLEX:PTGIS	ESC_J1_UP_LATE.V1_DN
COMPLEX:PTGIS	AKT_UP.V1_DN
COMPLEX:PTGIS	ATF2_UP.V1_DN
COMPLEX:PTGIS	ATF2_S_UP.V1_DN
COMPLEX:PTGIS	KRAS.600.LUNG.BREAST_UP.V1_UP
COMPLEX:PTGIS	ESC_J1_UP_EARLY.V1_DN
COMPLEX:PTGIS	MTOR_UP.V1_DN
COMPLEX:PTGIS	KRAS.PROSTATE_UP.V1_DN
COMPLEX:MIOX	SRC_UP.V1_UP
COMPLEX:MIOX	EIF4E_DN
COMPLEX:APBB1	BRCA1_DN.V1_UP
COMPLEX:CHKB	RAPA_EARLY_UP.V1_DN
COMPLEX:EHMT1	E2F3_UP.V1_DN
COMPLEX:BACH1	TBK1.DF_DN
COMPLEX:BACH1	PGF_UP.V1_UP
COMPLEX:BACH1	PRC2_EED_UP.V1_UP
COMPLEX:BACH1	CSR_LATE_UP.V1_DN
COMPLEX:ACAA1	RB_P107_DN.V1_UP
COMPLEX:ACAA1	CYCLIN_D1_UP.V1_DN
COMPLEX:ACAA1	PKCA_DN.V1_UP
COMPLEX:NNMT	SNF5_DN.V1_DN
COMPLEX:RET	STK33_NOMO_DN
COMPLEX:RET	STK33_DN
COMPLEX:RET	NFE2L2.V2
COMPLEX:RET	ATM_DN.V1_UP
COMPLEX:RET	KRAS.DF.V1_DN
COMPLEX:CCNT2	KRAS.DF.V1_UP
COMPLEX:PEPD	CYCLIN_D1_KE_.V1_DN
COMPLEX:PEPD	CYCLIN_D1_UP.V1_DN
COMPLEX:PEPD	GCNP_SHH_UP_EARLY.V1_DN
COMPLEX:PIM2	WNT_UP.V1_DN
COMPLEX:PIM2	IL2_UP.V1_UP
COMPLEX:PIM2	IL21_UP.V1_UP
COMPLEX:PIM2	JNK_DN.V1_DN
COMPLEX:PIM2	IL15_UP.V1_UP
COMPLEX:PIM2	NOTCH_DN.V1_UP
COMPLEX:PIM2	MYC_UP.V1_UP
COMPLEX:OXSM	MEK_UP.V1_DN
COMPLEX:OXSM	GCNP_SHH_UP_EARLY.V1_UP
COMPLEX:RASA1	RB_P130_DN.V1_DN
COMPLEX:CYP3A4	PDGF_UP.V1_DN
COMPLEX:TYMP	HOXA9_DN.V1_UP
COMPLEX:TYMP	JNK_DN.V1_DN
COMPLEX:TYMP	CAMP_UP.V1_UP
COMPLEX:TYMP	JAK2_DN.V1_UP
COMPLEX:TYMP	PKCA_DN.V1_UP
COMPLEX:TYMP	AKT_UP_MTOR_DN.V1_DN
COMPLEX:TYMP	ESC_J1_UP_EARLY.V1_UP
COMPLEX:FCN2	ATM_DN.V1_DN
COMPLEX:FCN2	PGF_UP.V1_DN
COMPLEX:FCN2	PRC2_SUZ12_UP.V1_UP
COMPLEX:BNIP3	RB_P130_DN.V1_DN
COMPLEX:BNIP3	MTOR_UP.N4.V1_UP
COMPLEX:ARF6	PDGF_ERK_DN.V1_DN
COMPLEX:FCN3	PRC2_EZH2_UP.V1_DN
COMPLEX:FCN3	PTEN_DN.V1_DN
COMPLEX:FCN3	TGFB_UP.V1_DN
COMPLEX:TLR10	STK33_UP
COMPLEX:TLR10	STK33_SKM_UP
COMPLEX:CD2AP	TBK1.DF_DN
COMPLEX:CD2AP	PGF_UP.V1_UP
COMPLEX:CD2AP	GLI1_UP.V1_DN
COMPLEX:ALDH7A1	NFE2L2.V2
COMPLEX:ALDH7A1	PKCA_DN.V1_DN
COMPLEX:ALDH7A1	KRAS.DF.V1_UP
COMPLEX:ALDH7A1	SIRNA_EIF4GI_UP
COMPLEX:F11	PGF_UP.V1_UP
COMPLEX:F11	JNK_DN.V1_UP
COMPLEX:F11	IL21_UP.V1_DN
COMPLEX:NUDT21	VEGF_A_UP.V1_DN
COMPLEX:ADSL	STK33_NOMO_DN
COMPLEX:ADSL	SIRNA_EIF4GI_UP
COMPLEX:CLCN5	GCNP_SHH_UP_LATE.V1_UP
COMPLEX:DDAH1	STK33_DN
COMPLEX:DDAH1	BCAT_GDS748_UP
COMPLEX:DDAH1	STK33_NOMO_DN
COMPLEX:DDAH1	E2F3_UP.V1_UP
COMPLEX:DDAH1	CORDENONSI_YAP_CONSERVED_SIGNATURE
COMPLEX:DDAH1	CAMP_UP.V1_DN
COMPLEX:CAMK1G	KRAS.AMP.LUNG_UP.V1_UP
COMPLEX:CAMK1G	NFE2L2.V2
COMPLEX:CAMK1G	IL2_UP.V1_DN
COMPLEX:PRTFDC1	STK33_UP
COMPLEX:PRTFDC1	STK33_SKM_UP
COMPLEX:QPRT	MEK_UP.V1_DN
COMPLEX:QPRT	KRAS.DF.V1_UP
COMPLEX:QPRT	MTOR_UP.V1_DN
COMPLEX:QPRT	LTE2_UP.V1_UP
COMPLEX:QPRT	PRC1_BMI_UP.V1_DN
COMPLEX:QPRT	CSR_LATE_UP.V1_DN
COMPLEX:IDE	NFE2L2.V2
COMPLEX:IDE	TBK1.DF_DN
COMPLEX:CAMK1D	CRX_NRL_DN.V1_UP
COMPLEX:CAMK1D	KRAS.300_UP.V1_DN
COMPLEX:CAMK1D	KRAS.600_UP.V1_DN
COMPLEX:CAMK1D	KRAS.PROSTATE_UP.V1_DN
COMPLEX:CAMK1D	PTEN_DN.V1_DN
COMPLEX:CAMK1D	STK33_NOMO_DN
COMPLEX:PRKCQ	NRL_DN.V1_DN
COMPLEX:PRKCQ	TBK1.DN.48HRS_DN
COMPLEX:PRKCQ	CAHOY_OLIGODENDROCUTIC
COMPLEX:PRKCQ	CYCLIN_D1_KE_.V1_DN
COMPLEX:PRKCQ	CYCLIN_D1_UP.V1_DN
COMPLEX:FLNA_ITGB2	CORDENONSI_YAP_CONSERVED_SIGNATURE
COMPLEX:DDX3X	SNF5_DN.V1_UP
COMPLEX:DDX3X	GCNP_SHH_UP_LATE.V1_UP
COMPLEX:DDX3X	RB_P130_DN.V1_DN
COMPLEX:DDX3X	MTOR_UP.V1_UP
COMPLEX:DDX3X	ESC_V6.5_UP_LATE.V1_DN
COMPLEX:ADAMTS1	GCNP_SHH_UP_EARLY.V1_UP
COMPLEX:ADAMTS1	TGFB_UP.V1_DN
COMPLEX:ADAMTS1	E2F1_UP.V1_DN
COMPLEX:ADAMTS1	NOTCH_DN.V1_UP
COMPLEX:ADAMTS1	RB_DN.V1_DN
COMPLEX:SYNJ2BP	STK33_SKM_UP
COMPLEX:GRIP1	BRCA1_DN.V1_DN
COMPLEX:GRIP1	NRL_DN.V1_UP
COMPLEX:CSAD	SRC_UP.V1_DN
COMPLEX:CSAD	JAK2_DN.V1_DN
COMPLEX:CSAD	MTOR_UP.V1_DN
COMPLEX:LGALSL	MEK_UP.V1_UP
COMPLEX:LGALSL	STK33_DN
COMPLEX:LGALSL	IL15_UP.V1_UP
COMPLEX:LGALSL	RB_P130_DN.V1_DN
COMPLEX:LGALSL	IL2_UP.V1_UP
COMPLEX:PTPRE	MEK_UP.V1_UP
COMPLEX:PTPRE	ERBB2_UP.V1_UP
COMPLEX:PTPRE	RPS14_DN.V1_UP
COMPLEX:PTPRE	EGFR_UP.V1_UP
COMPLEX:PTPRE	MYC_UP.V1_DN
COMPLEX:PTPRE	HOXA9_DN.V1_UP
COMPLEX:PTPRE	VEGF_A_UP.V1_DN
COMPLEX:PTPRE	RB_P107_DN.V1_DN
COMPLEX:SIRPB1	DCA_UP.V1_DN
COMPLEX:SIRPB1	RELA_DN.V1_UP
COMPLEX:PGD	NFE2L2.V2
COMPLEX:PGD	RB_P107_DN.V1_DN
COMPLEX:PGD	E2F1_UP.V1_DN
COMPLEX:SOD3	KRAS.PROSTATE_UP.V1_DN
COMPLEX:GTF2H5	PDGF_ERK_DN.V1_UP
COMPLEX:GTF2H5	EIF4E_UP
COMPLEX:STK4	ESC_J1_UP_LATE.V1_DN
COMPLEX:STK4	KRAS.DF.V1_UP
COMPLEX:STK4	ESC_J1_UP_EARLY.V1_DN
COMPLEX:XCL1	BRCA1_DN.V1_DN
COMPLEX:XCL1	ATM_DN.V1_UP
COMPLEX:XCL1	RELA_DN.V1_UP
COMPLEX:ERBB2	CYCLIN_D1_KE_.V1_DN
COMPLEX:TJP1	CAMP_UP.V1_DN
COMPLEX:CALM3_MYLK	TBK1.DN.48HRS_UP
COMPLEX:EPHA1	ATM_DN.V1_DN
COMPLEX:EPHA1	MEK_UP.V1_UP
COMPLEX:EPHA1	CYCLIN_D1_KE_.V1_DN
COMPLEX:EPHA1	CYCLIN_D1_UP.V1_DN
COMPLEX:RAB11FIP2	TGFB_UP.V1_DN
COMPLEX:S100A5	KRAS.BREAST_UP.V1_UP
COMPLEX:S100A5	KRAS.600.LUNG.BREAST_UP.V1_UP
COMPLEX:INSL5	DCA_UP.V1_DN
COMPLEX:INSL5	CRX_DN.V1_UP
COMPLEX:INSL5	KRAS.KIDNEY_UP.V1_DN
COMPLEX:TP73	NFE2L2.V2
COMPLEX:TP73	P53_DN.V2_DN
COMPLEX:CDCA8	MYC_UP.V1_DN
COMPLEX:CDCA8	PRC2_EED_UP.V1_DN
COMPLEX:CDCA8	CSR_LATE_UP.V1_UP
COMPLEX:CRYAB	KRAS.LUNG_UP.V1_DN
COMPLEX:CRYAB	KRAS.600.LUNG.BREAST_UP.V1_DN
COMPLEX:CRYAB	PDGF_UP.V1_DN
COMPLEX:CRYAB	KRAS.KIDNEY_UP.V1_UP
COMPLEX:CRYAB	ESC_J1_UP_LATE.V1_UP
COMPLEX:CRYAB	ALK_DN.V1_DN
COMPLEX:CRYAB	TGFB_UP.V1_UP
COMPLEX:CRYAB	P53_DN.V1_DN
COMPLEX:SQSTM1	STK33_SKM_UP
COMPLEX:SQSTM1	NFE2L2.V2
COMPLEX:SQSTM1	STK33_UP
COMPLEX:SQSTM1	STK33_NOMO_UP
COMPLEX:EHD1_MICALL1	BMI1_DN_MEL18_DN.V1_UP
COMPLEX:S100A1	IL21_UP.V1_UP
COMPLEX:S100A1	IL15_UP.V1_UP
COMPLEX:S100A1	ESC_J1_UP_LATE.V1_UP
COMPLEX:S100A1	P53_DN.V1_DN
COMPLEX:S100A1	CTIP_DN.V1_UP
COMPLEX:S100A16	RB_P107_DN.V1_DN
COMPLEX:S100A16	RB_DN.V1_DN
COMPLEX:S100A16	CRX_DN.V1_DN
COMPLEX:PDGFRB	PKCA_DN.V1_DN
COMPLEX:PDGFRB	ESC_J1_UP_EARLY.V1_UP
